Country,Year,Status,Lifeexpectancy,AdultMortality,infantdeaths,Alcohol,percentageexpenditure,BMI,Schooling,GDP,under-fivedeaths
Myanmar,2000,Developing,62.1,243,73,0.35,2.511437292,13.6,7.5,193.187484,100
Namibia,2015,Developing,65.8,248,2,,0,35.7,11.7,4737.66996,3
Namibia,2014,Developing,65.9,242,2,0.01,751.3982719,34.9,11.7,5421.343953,3
Namibia,2013,Developing,66.1,232,3,0.01,760.6550553,34.1,11.6,5488.131712,3
Namibia,2012,Developing,65.8,232,3,0.01,796.8734263,33.3,11.5,5749.44752,4
Namibia,2011,Developing,64.3,268,3,7.84,7.896234931,32.5,11.5,56.971392,4
Namibia,2010,Developing,63,299,3,7.58,719.5535161,31.8,11.4,5191.58381,4
Namibia,2009,Developing,62.4,36,3,7.99,575.6748069,31,11.4,4153.497885,4
Namibia,2008,Developing,61.7,317,3,6.28,59.55033546,3.2,11.3,429.6561,4
Namibia,2007,Developing,60,356,3,5.12,62.11039296,29.4,11.3,422.51968,4
Namibia,2006,Developing,57,431,3,4.94,459.1572399,28.7,11.4,3881.29535,4
Namibia,2005,Developing,55.1,477,3,4.89,457.7200522,27.9,11.6,3573.146387,4
Namibia,2004,Developing,54.7,483,3,4.8,368.2848258,27.2,11.7,3288.257373,4
Namibia,2003,Developing,55,471,3,5.28,294.6571552,26.5,11.7,2482.36862,4
Namibia,2002,Developing,55.7,452,3,5.09,203.7322893,25.8,11.8,1713.47594,4
Namibia,2001,Developing,56.5,426,3,5.09,205.8078833,25.1,11.7,1834.29486,4
Namibia,2000,Developing,57.4,41,3,5.73,35.80978512,24.5,11.5,257.99557,4
Nauru,2013,Developing,,,0,0.01,15.60659587,87.3,9.6,136.18321,0
Nepal,2015,Developing,69.2,165,17,,0,19.1,12.2,743.7653489,21
Nepal,2014,Developing,69.6,158,18,0.01,8.523486403,18.5,12.4,76.2386977,22
Nepal,2013,Developing,69.3,162,19,0.27,80.15505125,18,12.3,688.6172788,24
Nepal,2012,Developing,68.9,167,20,0.26,80.58788376,17.4,12.3,681.7925868,25
Nepal,2011,Developing,68.4,172,22,0.27,112.1229028,16.9,12,692.1166842,27
Nepal,2010,Developing,68,178,23,0.24,84.62302524,16.4,11.1,592.1835216,30
Nepal,2009,Developing,67.5,183,25,0.22,6.19357029,15.9,10.5,48.7299,32
Nepal,2008,Developing,67,189,27,0.21,70.27113179,15.4,10.1,473.844449,35
Nepal,2007,Developing,66.6,194,29,0.2,52.22906505,14.9,10,393.8843518,38
Nepal,2006,Developing,66,21,31,0.2,45.87989927,14.4,9.6,348.6314534,41
Nepal,2005,Developing,65.4,28,33,0.2,4.259752532,13.9,9.4,317.89198,44
Nepal,2004,Developing,64.7,218,35,0.21,31.93187316,13.4,9.3,287.4156,47
Nepal,2003,Developing,64.3,22,38,0.2,2.79096532,12.9,9.2,253.72412,50
Nepal,2002,Developing,63.1,238,40,0.19,23.18394594,12.4,8.6,246.375621,54
Nepal,2001,Developing,63.2,23,43,0.09,21.92813881,11.9,9,248.6183539,58
Nepal,2000,Developing,62.5,238,46,0.08,17.9123368,11.4,8.9,231.42554,62
Netherlands,2015,Developed,81.9,57,1,,0,62.1,18.1,44292.88473,1
Netherlands,2014,Developed,81.7,58,1,0.01,1491.703605,61.6,18.1,52157.4687,1
Netherlands,2013,Developed,81.4,6,1,8.68,1475.030397,61,18.1,51574.48942,1
Netherlands,2012,Developed,81.1,62,1,9.05,1162.656768,6.5,18.1,49474.7561,1
Netherlands,2011,Developed,81.1,63,1,8.96,1047.370244,59.9,17.2,5354.6536,1
Netherlands,2010,Developed,88,64,1,9.33,1035.621437,59.3,17,5338.25483,1
Netherlands,2009,Developed,86,65,1,9.23,96.8585885,58.6,16.9,519.349,1
Netherlands,2008,Developed,83,68,1,9.62,10873.40554,57.9,16.8,56928.8248,1
Netherlands,2007,Developed,82,68,1,9.53,9689.732784,57.3,16.6,51241.31562,1
Netherlands,2006,Developed,79.8,71,1,9.79,8344.010392,56.5,16.5,44453.97119,1
Netherlands,2005,Developed,79.4,72,1,9.69,6577.508136,55.8,16.4,41577.169,1
Netherlands,2004,Developed,79.2,77,1,9.56,5170.130703,55,16.5,39954.64222,1
Netherlands,2003,Developed,78.7,8,1,9.56,4472.6114,54.2,16.5,35245.1647,1
Netherlands,2002,Developed,78.4,81,1,9.68,3455.197053,53.4,16.9,28817.32321,1
Netherlands,2001,Developed,78.3,82,1,9.95,3054.515582,52.6,16.7,26584.12169,1
Netherlands,2000,Developed,78.1,84,1,10.06,2944.640134,51.8,16.5,25921.12794,1
NewZealand,2015,Developed,81.6,66,0,8.7,0,67.5,19.2,3821.8937,0
NewZealand,2014,Developed,81.5,67,0,9.07,1040.278436,66.9,19.2,4453.24673,0
NewZealand,2013,Developed,81.3,69,0,9.18,10019.0763,66.4,19.3,42889.88141,0
NewZealand,2012,Developed,81.1,7,0,9.2,924.5653683,65.9,19.5,3997.25624,0
NewZealand,2011,Developed,86,72,0,9.47,8342.405764,65.3,19.7,38426.5581,0
NewZealand,2010,Developed,89,71,0,9.62,6664.148708,64.8,20.3,33691.34837,0
NewZealand,2009,Developed,85,73,0,9.24,63.57705167,64.3,19.3,282.94193,0
NewZealand,2008,Developed,81,75,0,9.49,6761.288966,63.8,19.5,31287.77865,0
NewZealand,2007,Developed,81,76,0,9.19,606.3106561,63.2,19.2,3259.73471,0
NewZealand,2006,Developed,79.9,76,0,9.34,496.2228007,62.6,19.1,2667.86452,0
NewZealand,2005,Developed,79.9,78,0,9.31,491.055852,62.1,18.9,2775.89515,0
NewZealand,2004,Developed,79.2,79,0,9.15,442.3774869,61.5,18.4,2542.39935,0
NewZealand,2003,Developed,79.1,82,0,8.91,3661.792922,6.9,18.2,21913.7817,0
NewZealand,2002,Developed,78.7,83,0,9.13,2892.257132,6.3,17.5,16874.31232,0
NewZealand,2001,Developed,78.5,83,0,8.75,2205.98595,59.6,17.4,13882.85683,0
NewZealand,2000,Developed,78.6,87,0,8.91,2143.021083,58.9,17.2,13641.1272,0
Nicaragua,2015,Developing,74.8,145,2,,0,54,11.7,295.966488,2
Nicaragua,2014,Developing,74.5,148,2,3.55,473.1238124,53.2,11.6,1975.46477,3
Nicaragua,2013,Developing,73.9,157,2,3.58,366.4841804,52.4,11.5,1847.19849,3
Nicaragua,2012,Developing,73.9,157,2,3.63,334.8174246,51.7,11.5,1792.3845,3
Nicaragua,2011,Developing,74.5,147,3,3.39,321.6132593,5.9,11.5,1682.957924,3
Nicaragua,2010,Developing,73.2,154,3,3.38,302.7045411,5.2,11.4,1526.497938,3
Nicaragua,2009,Developing,73.2,163,3,3.36,292.753101,49.4,11.3,1464.497754,3
Nicaragua,2008,Developing,72.5,169,3,3.64,275.064434,48.6,11.1,1518.85386,3
Nicaragua,2007,Developing,72.5,173,3,3.83,253.0007812,47.9,11,1344.31871,4
Nicaragua,2006,Developing,73,17,3,3.69,21.41123529,47.1,11,124.992617,4
Nicaragua,2005,Developing,71.2,194,3,3.7,218.5716179,46.4,11,1175.116225,4
Nicaragua,2004,Developing,71,194,4,3.81,36.81621175,45.7,11,191.55157,4
Nicaragua,2003,Developing,76,198,4,3.77,2.542436908,44.9,11,115.565314,5
Nicaragua,2002,Developing,75,197,4,3.5,2.092343893,44.2,10.7,11.147277,5
Nicaragua,2001,Developing,73,193,4,3.51,22.35595448,43.5,10.4,143.6758,5
Nicaragua,2000,Developing,73,192,4,3.61,15.25518816,42.8,10.1,116.2743,5
Niger,2015,Developing,61.8,22,49,,0,19.3,5.4,358.99731,87
Niger,2014,Developing,61.4,223,49,0.01,3.304039899,18.9,5.3,43.646498,88
Niger,2013,Developing,69,227,49,0.01,31.50243237,18.5,5.3,416.14838,89
Niger,2012,Developing,63,232,49,0.01,29.75517982,18.1,5.1,391.515524,90
Niger,2011,Developing,59.4,241,50,0.15,32.22493445,17.7,4.8,375.5819866,93
Niger,2010,Developing,58.2,252,50,0.12,5.883760536,17.3,4.5,348.151511,95
Niger,2009,Developing,57.1,263,51,0.11,5.665405066,16.9,4.2,341.2894618,99
Niger,2008,Developing,56,272,52,0.12,40.37835666,16.5,4,354.8185998,102
Niger,2007,Developing,55.2,276,53,0.1,35.80929749,16.1,3.8,292.55962,106
Niger,2006,Developing,54.5,277,54,0.11,43.42193066,15.7,3.7,258.463873,110
Niger,2005,Developing,53.7,278,55,0.11,3.751715442,15.4,3.5,25.383731,114
Niger,2004,Developing,52.9,279,56,0.11,20.86118432,15,3.1,232.5661574,118
Niger,2003,Developing,52.1,28,56,0.1,20.26876572,14.6,3,215.8548,121
Niger,2002,Developing,51.4,282,57,0.1,17.58722718,14.3,2.9,177.828384,124
Niger,2001,Developing,56,283,57,0.11,1.817829717,13.9,2.9,165.257247,127
Niger,2000,Developing,50,284,58,0.1,13.35783844,13.6,2.8,158.455972,128
Nigeria,2015,Developing,54.5,344,483,,0,25.4,10,2655.157977,747
Nigeria,2014,Developing,53.6,362,490,0.01,263.2111031,24.7,10,3221.678128,759
Nigeria,2013,Developing,53.2,367,498,8.3,194.2032879,24.1,9.8,2996.96432,773
Nigeria,2012,Developing,52.7,374,505,8.54,204.7186256,23.5,9.7,2755.297787,788
Nigeria,2011,Developing,52.3,375,513,8.75,187.5733187,22.8,9.6,2527.9423,802
Nigeria,2010,Developing,52,374,521,8.9,133.1230872,22.2,9.5,2327.3267,817
Nigeria,2009,Developing,51.6,376,527,9.05,14.5676468,21.6,9.3,197.661422,832
Nigeria,2008,Developing,59,386,536,9.3,105.5910629,21,9.2,1383.893354,848
Nigeria,2007,Developing,55,388,542,9.55,104.4746444,2.4,9.1,1136.829645,863
Nigeria,2006,Developing,49.8,396,549,9.66,10.35779424,19.9,9,119.743286,879
Nigeria,2005,Developing,49.2,4,556,9.71,6.416252787,19.3,8.9,87.8938738,893
Nigeria,2004,Developing,48.5,47,563,9.76,57.22555815,18.8,8.5,648.815852,907
Nigeria,2003,Developing,48.1,41,567,9.75,30.19550849,18.3,8.1,512.65719,918
Nigeria,2002,Developing,47.7,49,571,9.61,17.137754,17.8,7.7,459.4572117,928
Nigeria,2001,Developing,47.4,48,574,9.58,15.830985,17.3,8,351.7996666,936
Nigeria,2000,Developing,47.1,45,576,9.23,22.48177606,16.9,7.6,379.1193264,943
Niue,2013,Developing,,,0,0.01,0,77.3,,,0
Norway,2015,Developed,81.8,59,0,5.97,0,61.2,17.7,7455.24654,0
Norway,2014,Developed,81.6,61,0,6.06,177.6382878,6.8,17.7,975.49856,0
Norway,2013,Developed,81.5,62,0,6.21,234.782883,6.3,17.5,1291.435,0
Norway,2012,Developed,81.3,61,0,6.21,2094.19096,59.8,17.6,11563.727,0
Norway,2011,Developed,81.1,67,0,6.53,277.3550522,59.4,17.6,1574.9861,0
Norway,2010,Developed,81,66,0,6.59,15268.06445,58.9,17.4,87646.75346,0
Norway,2009,Developed,89,67,0,6.68,142.3749426,58.5,17.4,817.77681,0
Norway,2008,Developed,86,67,0,6.75,1707.130633,58,17.6,9688.5961,0
Norway,2007,Developed,85,67,0,6.6,14829.41215,57.5,17.6,85128.65759,0
Norway,2006,Developed,84,7,0,6.47,12829.25408,57,17.5,74114.69715,0
Norway,2005,Developed,81,73,0,6.37,11792.53465,56.5,17.6,66775.3944,0
Norway,2004,Developed,79.8,77,0,6.22,1009.825011,55.9,17.5,5757.26916,0
Norway,2003,Developed,79.4,78,0,6.04,880.7380617,55.3,17.1,5111.65445,0
Norway,2002,Developed,78.9,81,0,5.89,749.6823382,54.6,17.1,4361.1538,0
Norway,2001,Developed,78.8,82,0,5.49,6356.827282,54,17.5,38549.58934,0
Norway,2000,Developed,78.5,85,0,5.67,6191.211908,53.3,17.1,38146.71539,0
Oman,2015,Developing,76.6,99,1,,0,54.6,13.7,16627.36433,1
Oman,2014,Developing,76.4,11,1,0.4,166.1913728,53.5,13.7,2458.45226,1
Oman,2013,Developing,76.2,12,1,0.46,1154.893473,52.8,13.7,21268.7564,1
Oman,2012,Developing,76,14,1,0.51,1055.835493,52.3,13.7,22134.916,1
Oman,2011,Developing,75.8,15,1,0.54,158.27708,52,13.6,2986.36,1
Oman,2010,Developing,75.6,16,1,0.56,129.2260751,51.8,13.5,1928.74739,1
Oman,2009,Developing,75.4,18,1,0.56,1040.629462,51.5,12.4,16784.34616,1
Oman,2008,Developing,75.2,19,1,0.57,123.0966298,51.1,11.9,2275.3536,1
Oman,2007,Developing,74.9,113,1,0.57,88.45038011,5.6,11.5,1585.13226,1
Oman,2006,Developing,74.7,115,1,0.58,78.51141,5.1,11.6,1448.55,1
Oman,2005,Developing,74.3,118,1,0.63,854.0115758,49.5,11.5,12376.97936,1
Oman,2004,Developing,74,122,1,0.61,70.46762486,48.9,11.5,1129.28886,1
Oman,2003,Developing,73.6,127,1,0.56,65.65631302,48.1,11.2,969.8126,1
Oman,2002,Developing,73.3,13,1,0.54,585.9170945,47.3,11,8629.11774,1
Oman,2001,Developing,72.9,134,1,0.55,564.5425663,46.5,10.7,8476.61511,1
Oman,2000,Developing,72.6,138,1,0.38,62.86657508,45.9,10.4,861.18596,1
Pakistan,2015,Developing,66.4,161,352,,0,25.4,8.1,1431.244865,433
Pakistan,2014,Developing,66.2,162,359,0.01,62.29361092,24.7,7.8,1316.98966,442
Pakistan,2013,Developing,66,163,365,0.04,60.18648815,23.9,7.7,1272.44161,450
Pakistan,2012,Developing,65.7,165,369,0.04,59.65900139,23.2,7.6,1261.28967,456
Pakistan,2011,Developing,65.5,167,371,0.04,57.87736282,22.5,7.5,1226.215314,459
Pakistan,2010,Developing,65.1,172,372,0.04,0.66751505,21.9,7.5,14.142268,461
Pakistan,2009,Developing,64.8,175,371,0.03,0.697215581,21.3,7.3,16.63999,460
Pakistan,2008,Developing,64.6,177,369,0.03,5.447133608,2.6,7.3,139.31288,460
Pakistan,2007,Developing,64.4,178,367,0.03,3.912744517,2.1,6.7,95.4327931,459
Pakistan,2006,Developing,64.2,179,365,0.03,40.36829999,19.5,6.5,873.772727,458
Pakistan,2005,Developing,62.9,2,364,0.04,30.59320769,18.9,6.1,711.4699463,459
Pakistan,2004,Developing,63.7,183,364,0.01,28.98323119,18.4,5.6,649.848233,461
Pakistan,2003,Developing,63.5,185,366,0.01,24.23455671,17.9,5.6,563.594342,466
Pakistan,2002,Developing,63.2,187,371,0.01,22.39387584,17.4,5.5,499.8633,474
Pakistan,2001,Developing,63,189,377,0.01,1.766663097,16.9,5.4,51.6568157,483
Pakistan,2000,Developing,62.8,19,385,0.02,18.84534312,16.4,5.3,533.8624114,495
Palau,2013,Developing,,,0,,344.6906308,83.3,14.2,1932.12237,0
Panama,2015,Developing,77.8,118,1,,0,57.8,13,13134.4367,1
Panama,2014,Developing,77.6,119,1,6.74,1842.463782,57.1,13,12593.7374,1
Panama,2013,Developing,77.5,118,1,6.89,1694.467075,56.3,12.9,11685.97983,1
Panama,2012,Developing,77.2,12,1,6.95,201.7490628,55.6,12.8,1589.82713,1
Panama,2011,Developing,77.3,121,1,6.9,119.2124275,54.9,12.9,927.723171,1
Panama,2010,Developing,76.5,122,1,6.94,1199.319976,54.2,12.8,7937.259931,2
Panama,2009,Developing,76.8,127,1,6.87,1092.155356,53.4,12.8,7429.628274,2
Panama,2008,Developing,76.5,127,1,6.74,956.8229765,52.7,12.8,6973.9284,2
Panama,2007,Developing,76.4,124,1,6.16,76.2508038,51.9,12.9,668.8667,2
Panama,2006,Developing,76.2,125,1,5.72,631.1251711,51.1,12.9,5348.518399,2
Panama,2005,Developing,75.8,122,1,5.53,623.9100503,5.3,12.9,4916.54886,2
Panama,2004,Developing,75.8,123,1,5.69,527.60848,49.5,12.8,4591.892776,2
Panama,2003,Developing,75.5,126,1,5.52,58.45976019,48.6,12.8,4267.13578,2
Panama,2002,Developing,75.7,125,1,5.52,78.80940216,47.8,12.6,4126.14671,2
Panama,2001,Developing,75.5,124,2,5.43,7.320514461,46.9,12.4,446.372833,2
Panama,2000,Developing,75.7,121,2,5.58,9.87102142,45.9,12.1,46.29935,2
PapuaNewGuinea,2015,Developing,62.9,275,10,,0,48.6,10,,12
PapuaNewGuinea,2014,Developing,62.7,278,10,0.01,208.2311603,47.9,10,2182.716565,13
PapuaNewGuinea,2013,Developing,62.4,281,10,0.01,25.70881695,47.2,10,229.95364,13
PapuaNewGuinea,2012,Developing,62.2,284,10,0.01,31.6357652,46.4,9.9,271.318741,13
PapuaNewGuinea,2011,Developing,62,285,10,0.88,23.40731286,45.7,9.9,177.867119,13
PapuaNewGuinea,2010,Developing,61.8,286,10,0.79,18.99961966,44.9,9.6,1366.879112,14
PapuaNewGuinea,2009,Developing,61.6,288,11,0.82,20.53327531,44.2,9.2,1166.66337,14
PapuaNewGuinea,2008,Developing,61.4,29,11,0.81,103.7277727,43.4,8.9,1178.72469,14
PapuaNewGuinea,2007,Developing,61.1,295,11,0.71,85.7175381,42.7,8.6,956.668952,14
PapuaNewGuinea,2006,Developing,68,299,11,0.64,126.6142137,41.9,8.2,854.346921,14
PapuaNewGuinea,2005,Developing,64,37,11,0.84,12.05551997,41.1,7.9,77.5773486,15
PapuaNewGuinea,2004,Developing,59.9,314,11,0.58,158.001946,4.4,7.6,637.3616215,15
PapuaNewGuinea,2003,Developing,59.6,321,11,0.59,124.3789361,39.6,7.2,588.3582595,14
PapuaNewGuinea,2002,Developing,59.3,327,11,0.61,110.9803062,38.9,6.9,511.665773,14
PapuaNewGuinea,2001,Developing,59.1,331,11,0.68,93.37278497,38.2,6.6,539.41528,14
PapuaNewGuinea,2000,Developing,58.9,335,11,0.73,62.56273841,37.5,6.2,631.9468526,14
Paraguay,2015,Developing,74,146,2,,0,5.2,12.3,419.367724,3
Paraguay,2014,Developing,73.9,147,3,0.01,561.7684701,49.4,12.3,4712.822736,3
Paraguay,2013,Developing,73.8,148,3,5.03,573.4346982,48.6,12.3,4479.95858,3
Paraguay,2012,Developing,73.6,148,3,5.36,441.8446244,47.9,12.3,3855.537735,3
Paraguay,2011,Developing,73.4,15,3,5.79,472.1932825,47.1,12.3,3988.11894,3
Paraguay,2010,Developing,73.2,152,3,5.65,359.9760397,46.4,12.4,3225.591754,3
Paraguay,2009,Developing,73,155,3,5.39,30.93519548,45.6,12.1,2599.596259,3
Paraguay,2008,Developing,72.7,157,3,6.14,34.73924576,44.9,11.9,359.992184,4
Paraguay,2007,Developing,72.5,159,3,5.61,318.6201852,44.2,12,2312.192926,4
Paraguay,2006,Developing,72.3,161,3,5.61,26.18072382,43.5,12.1,189.71539,4
Paraguay,2005,Developing,72.1,163,3,6.38,20.68037294,42.8,12.3,157.145691,4
Paraguay,2004,Developing,71.9,165,3,6.2,20.60083027,42,12.1,148.527976,4
Paraguay,2003,Developing,71.7,166,4,6.64,155.4233076,41.3,12.7,1174.779347,4
Paraguay,2002,Developing,71.5,168,4,5.66,152.8293973,4.6,12.2,1148.229882,4
Paraguay,2001,Developing,71.2,17,4,6.66,233.8488603,39.8,11.8,1417.26582,5
Paraguay,2000,Developing,79,172,4,6.78,273.5758769,39.1,11.6,1545.626423,5
Peru,2015,Developing,75.5,123,8,,0,55.6,13.4,63.343259,10
Peru,2014,Developing,75.3,125,8,0.01,973.728675,54.9,13.4,6491.5245,10
Peru,2013,Developing,75.3,125,8,5.38,946.6521165,54.2,13.4,6583.116248,11
Peru,2012,Developing,74.9,129,9,5.14,885.9858185,53.6,13.4,6387.785281,11
Peru,2011,Developing,74.5,133,9,4.83,759.5380695,52.9,13.4,5771.565878,12
Peru,2010,Developing,73.7,14,10,4.72,69.43934508,52.2,13.3,522.493191,12
Peru,2009,Developing,73.8,14,10,4.69,570.4532468,51.5,13.3,4166.93387,13
Peru,2008,Developing,73.9,138,11,4.85,58.4989742,5.8,13.2,428.87811,14
Peru,2007,Developing,74,133,11,4.29,516.4037021,5.2,13.2,3611.2147,15
Peru,2006,Developing,74.2,134,12,4.22,448.7670462,49.5,13,3171.49856,15
Peru,2005,Developing,72.8,148,13,4.44,411.5645653,48.8,13,2754.7829,16
Peru,2004,Developing,72.2,151,14,4.27,356.9393805,48.1,12.8,2448.143899,18
Peru,2003,Developing,72.1,152,15,4.5,34.70333523,47.4,13.3,218.25997,19
Peru,2002,Developing,72.6,144,16,4.03,40.53777863,46.7,13.9,259.192958,20
Peru,2001,Developing,72.4,142,17,4.22,302.5359058,46.1,13.4,1981.243653,22
Peru,2000,Developing,71.4,154,18,4.59,297.5112337,45.4,13.5,1996.719689,24
Philippines,2015,Developing,68.5,211,52,,0,25.4,11.7,2878.33837,66
Philippines,2014,Developing,68.4,214,54,4.52,31.27232188,24.8,11.7,2842.938353,68
Philippines,2013,Developing,68.1,219,55,4.61,24.58973399,24.3,11.7,276.289146,69
Philippines,2012,Developing,68.1,217,56,5.02,212.7418488,23.7,11.6,2581.818554,71
Philippines,2011,Developing,68,218,57,4.96,191.4949779,23.1,11.5,2352.518156,72
Philippines,2010,Developing,67.9,218,58,4.85,198.2563794,22.6,11.4,2129.499242,74
Philippines,2009,Developing,68,219,59,4.42,159.5348489,22.1,11.7,1825.341521,76
Philippines,2008,Developing,67.5,217,60,4.21,155.4767618,21.6,11.5,1919.466195,78
Philippines,2007,Developing,67.5,216,62,4.19,137.327474,21.1,11.4,1672.685433,80
Philippines,2006,Developing,67.3,219,63,4.08,121.3625467,2.6,11.5,1391.772325,82
Philippines,2005,Developing,67,223,65,4.22,105.7306982,2.1,11.6,1194.697155,84
Philippines,2004,Developing,67.3,218,66,4.45,13.39905105,19.6,11.6,179.3715,86
Philippines,2003,Developing,67.2,217,67,4.44,0.901149288,19.2,11.6,11.553196,87
Philippines,2002,Developing,66.8,221,68,4.42,0.09987219,18.7,11.4,1.68135,89
Philippines,2001,Developing,66.8,221,68,4.54,69.0204245,18.3,11.4,957.287441,89
Philippines,2000,Developing,66.8,219,69,4.73,11.69704463,17.8,11.4,138.91977,90
Poland,2015,Developed,77.5,117,2,,0,61.7,16.4,12565.9876,2
Poland,2014,Developed,77.3,12,2,10.71,243.808475,61.1,16.4,14341.675,2
Poland,2013,Developed,77.1,12,2,11.63,23.43533487,6.4,15.4,1378.54911,2
Poland,2012,Developed,76.8,125,2,10.81,230.040097,59.7,15.3,13145.1484,2
Poland,2011,Developed,76.7,128,2,10.93,250.0773782,59.1,15.4,13893.18768,2
Poland,2010,Developed,76.3,13,2,10.59,220.4916851,58.4,15.1,12599.52486,2
Poland,2009,Developed,75.7,136,2,10.7,1299.159757,57.8,15.1,11527.59323,3
Poland,2008,Developed,75.5,14,2,11.4,15.71474837,57.2,15,141.44688,3
Poland,2007,Developed,75.3,144,2,10.9,14.3042452,56.6,15,1126.31852,3
Poland,2006,Developed,75.2,144,2,10.4,9.1455559,56,15,94.7726,3
Poland,2005,Developed,75,144,2,9.5,79.41502672,55.5,14.8,821.251569,3
Poland,2004,Developed,74.9,143,2,9.19,648.0743453,55,15.5,6681.178818,3
Poland,2003,Developed,74.7,142,3,9.06,542.0235,54.5,15.3,5693.52416,3
Poland,2002,Developed,74.5,145,3,8.02,516.0554391,54,15,5196.932921,3
Poland,2001,Developed,74.2,149,3,7.74,466.7383106,53.6,14.7,4981.198619,3
Poland,2000,Developed,73.7,153,3,8.4,412.4323974,53.1,14.6,4492.72764,4
Portugal,2015,Developed,81.1,76,0,,0,61.6,16.6,1922.681,0
Portugal,2014,Developed,89,78,0,9.88,271.2545531,6.9,16.8,2277.53613,0
Portugal,2013,Developed,86,79,0,10,2698.01817,6.2,16.3,21618.73534,0
Portugal,2012,Developed,83,81,0,11.96,331.457035,59.5,16.3,2577.4264,0
Portugal,2011,Developed,82,85,0,11.92,3108.288623,58.8,16.2,23196.18375,0
Portugal,2010,Developed,79.6,88,0,12.25,3119.349824,58.1,16,22538.6548,0
Portugal,2009,Developed,79.3,9,0,12.03,337.1023516,57.3,16,2363.97161,0
Portugal,2008,Developed,79,92,0,12.35,3652.869332,56.5,15.8,24815.6884,0
Portugal,2007,Developed,78.7,94,0,12.57,333.3569124,55.7,15.4,2278.5845,0
Portugal,2006,Developed,78.5,96,0,13.11,2884.020194,54.9,15.4,19821.44463,0
Portugal,2005,Developed,77.7,11,0,13.33,2813.985285,54.1,15.4,18784.9485,1
Portugal,2004,Developed,78,99,0,13.45,276.0999798,53.3,15.9,1845.5881,1
Portugal,2003,Developed,77.3,15,0,14.21,2283.891796,52.5,15.8,15772.7334,1
Portugal,2002,Developed,77.2,17,1,12,1904.00231,51.7,15.9,12882.28897,1
Portugal,2001,Developed,76.9,11,1,12.22,1657.328352,5.9,15.7,11729.14616,1
Portugal,2000,Developed,76.6,11,1,11.89,167.3280168,5.1,15.5,1152.39681,1
Qatar,2015,Developing,78.2,68,0,,0,69.3,13.4,66346.52267,0
Qatar,2014,Developing,78.1,69,0,1.15,5063.513104,68.4,13.4,86852.7119,0
Qatar,2013,Developing,77.9,7,0,1.2,515.0734795,67.7,13.4,8834.87958,0
Qatar,2012,Developing,77.8,72,0,1.13,5163.32918,67,13.4,88564.82298,0
Qatar,2011,Developing,77.5,74,0,1.16,4409.17067,66.5,12.4,85948.746,0
Qatar,2010,Developing,77.3,76,0,1.16,37.76848819,66,12,736.22784,0
Qatar,2009,Developing,77,79,0,1.11,3688.694288,65.6,11.8,61478.23813,0
Qatar,2008,Developing,76.8,82,0,1.37,5484.143308,65.2,11.7,82967.37228,0
Qatar,2007,Developing,76.7,83,0,1.24,44.18506273,65.1,12.6,675.61258,0
Qatar,2006,Developing,76.6,83,0,1.28,448.5952989,65,13.7,6256.55926,0
Qatar,2005,Developing,76.6,84,0,1.18,4582.476081,65.1,13.7,51488.49529,0
Qatar,2004,Developing,76.6,84,0,1.11,4064.743869,65,13.5,41818.35256,0
Qatar,2003,Developing,76.5,85,0,1,4049.972347,64.7,12.8,34176.98183,0
Qatar,2002,Developing,76.4,85,0,0.87,188.6782945,64.1,12.2,2999.65492,0
Qatar,2001,Developing,76.3,87,0,0.76,170.0494537,63.3,12.6,2843.63635,0
Qatar,2000,Developing,76.2,88,0,0.5,1559.287158,62.4,13,29986.2915,0
RepublicofKorea,2015,Developing,82.3,64,1,,0,31.7,,,2
